filename,categories,res#,resolutions
2022-10-27 City Commission - Public Agenda-2786.pdf,PH - PUBLIC HEARINGS,PH.3,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), BY A FOUR -FIFTHS (4/5THS) AFFIRMATIVE VOTE, AFTER AN ADVERTISED PUBLIC HEARING, RATIFYING, APPROVING, AND CONFIRMING THE CITY MANAGER'S FINDING, ATTACHED AND INCORPORATED AS EXHIBIT ""A,"" THAT COMPETITIVE NEGOTIATION METHODS AND PROCEDURES ARE NOT PRACTICABLE OR ADVANTAGEOUS FOR THE CITY OF MIAMI (""CITY"") PURSUANT TO SECTION 18 -85(A) OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED; WAIVING THE REQUIREMENTS FOR SAID PROCEDURES; ALLOCATING GRANT FUNDING IN AN AMOUNT NOT TO EXCEED TWO MILLION, TWO HUNDRED THOUSAND DOLLARS ($2,200,000.00) IN AMERICAN RESCUE PLAN ACT OF 2021 (“ARPA”) FUNDS TO GREATER ST. PAUL A.M.E. CHURCH, INC., A FLORIDA NOT FOR PROFIT CORPORAT ION (""DEVELOPER""), SO THAT DEVELOPER CAN CAUSE TO BE REHABILITATED A N AFFORDABLE HOUSING DEVELOPMENT ON TWO PARCELS THAT WILL CONTAIN  A TOTAL OF TEN (10)  CITY -ASSISTED RESIDENTIAL RENTAL UNITS , PROVIDED THAT THIS ALLOCATION IS APPROVED IN WRITING BY THE CI TY’S ARPA CONSULTANT , AND SUBJECT TO THE RECEIPT BY THE CITY MANAGER OF THE APPROVAL OF THE PROJECT BY THE CITY OF MIAMI’S (“CITY”) HOUSING AND COMMERCIAL LOAN COMMITTEE (“HCLC”) (“HCLC APPROVAL”), AND  SUBJECT TO THE TERMS, CONDITIONS, AND RESTRICTIONS CO NTAINED HEREIN, IN THE ARPA CONSULTANT APPROVAL, AND IN THE HCLC APPROVAL, PROVIDED THAT THE DEVELOPER FULFILLS ALL OF THE TERMS AND CONDITIONS TO BE SET FORTH IN THE ARPA CONSULTANT APPROVAL AND HCLC APPROVAL; SUBJECT TO THE RECEIPT BY THE CITY MANAGER OF  THE ARPA CONSULTANT APPROVAL AND THE HCLC APPROVAL, FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL NECESSARY DOCUMENTS, INCLUDING AMENDMENTS, EXTENSIONS, AND MODIFICATIONS, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, SUBJECT T O COMPLIANCE WITH ALL APPLICABLE FEDERAL, STATE OF FLORIDA (""STATE""), LOCAL, AND CITY LAWS, RULES, AND REGULATIONS FOR AFFORDABLE HOUSING PROJECTS AND ARPA FUNDS AND SUBJECT TO THE DEVELOPER FULFILLING ALL OF THE TERMS AND CONDITIONS TO BE SET FORTH IN THE  ARPA CONSULTANT APPROVAL AND HCLC APPROVAL, IN ORDER TO ALLOCATE THE CITY’S ARPA FUNDING TO THE PROJECT; PROVIDING FOR AN EFFECTIVE DATE. SPONSOR (S):       Commissioner Ken Russell Districts Impacted: City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 12 Printed on 10/18/2022  History: 09/22/22  City Commission  DEFERRED   Next:  10/13/22 RESULT:  DEFERRED [UNANIMOUS]  Next: 10/13/2022 9:00 AM MOVER:  Ken Russell, Commissioner, District Two SECONDER:  Alex Diaz de la Portilla, Commissioner, District One AYES:  Christine King, Ken Russell, Alex Diaz de la Portilla, Manolo Reyes ABSENT:  Joe Carollo 10/13/22  City Commission  DEFERRED   Next: 10/27/22 RESULT:  DEFERRED [UNANIMOUS]  Next: 10/27/2022 9:00 AM MOVER:  Alex Diaz de la Portilla, Commissioner, District One SECONDER:  Ken Russell, Commissioner, District Two AYES:  King, Carollo, Russell, Diaz de la Portilla, Reyes END OF PUBLIC HEARINGS  City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 13 Printed on 10/18/2022 RE - RESOLUTIONS RE.1 12644 Department of Fire - Rescue  RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.1,"A RESOLUTION OF THE MIAMI CITY COMMISSION AUTHORIZING THE CITY MANAGER TO ACCEPT GRANT FUNDING IN THE AMOUNT OF $1,173,322.73, WITH A REQ UIREMENT FOR CITY OF MIAMI (“CITY”) MATCHING FUNDS OF $117,332.27 FOR A TOTAL OF $1,290,655.00, FROM THE FEDERAL EMERGENCY MANAGEMENT AGENCY, DEPARTMENT OF HOMELAND SECURITY (“FEMA”) FOR THE PERIOD BEGINNING SEPTEMBER 22, 2022, THROUGH SEPTEMBER 21, 2024, FOR  THE PURPOSE OF DELIVERING SAFETY AND SURVIVAL TRAINING TO 796 MEMBERS OF THE DEPARTMENT OF FIRE -RESCUE (“TRAINING”) AND TO PURCHASE SUPPLIES AND MATERIALS (“SUPPLIES”) FOR THE CONSTRUCTION OF FIRE SCENARIO PROPS TO BE UTILIZED FOR SAID TRAINING (“GRANT ”); ESTABLISHING A NEW SPECIAL REVENUE PROJECT TITLED “ASSISTANCE TO FIREFIGHTERS GRANT PROGRAM FISCAL YEAR 2021”; APPROPRIATING FUNDS IN THE AMOUNT OF $1,290,656.00, CONSISTING OF 1,173,322.73 OF GRANT FUNDING AND $117,332.27 OF CITY MATCHING FUNDS FROM A CCO UNT NUMBER 11000.184010.481000.0000.00000; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL NECESSARY DOCUMENTS, INCLUDING AMENDMENTS, RENEWALS, AND EXTENSIONS, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, IN ORDER TO IMPLEMENT  THE ACCEPTANCE AND COMPLIANCE WITH SAID GRANT; PROVIDING FOR AN EFFECTIVE DATE. Districts Impacted: All City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 14 Printed on 10/18/2022  RE.2 12528 Department of Fire - Rescue  RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.1,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), BY A FOUR -FIFTHS (4/5) AFFIRMATIVE VO TE, RATIFYING, APPROVING, AND CONFIRMING THE CITY MANAGER’S WRITTEN FINDING OF AN EMERGENCY, ATTACHED AND INCORPORATED AS EXHIBIT “A”, WAIVING COMPETITIVE SEALED BIDDING REQUIREMENTS AS NOT BEING ADVANTAGEOUS OR PRACTICABLE FOR THE CITY OF MIAMI (“CITY”), PUR SUANT TO SECTION 18 -90 OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED (“CITY CODE”), FOR THE PURCHASE OF MEDICAL EQUIPMENT FROM GE MEDICAL SYSTEMS, ULTRASOUND & PRIMARY CARE DIAGNOSTICS, LLC, A FOREIGN LIMITED LIABILITY COMPANY AUTHORIZED TO COND UCT BUSINESS IN FLORIDA (“GE”), PHILIPS HEALTHCARE, A DIVISION OF PHILIPS NORTH AMERICA, LLC, A FOREIGN LIMITED LIABILITY COMPANY AUTHORIZED TO CONDUCT BUSINESS IN FLORIDA (“PHILIPS”), AND CARESTREAM HEALTH, INC., A FOREIGN PROFIT CORPORATION AUTHORIZED TO  CONDUCT BUSINESS IN FLORIDA (“CARESTREAM”), FOR THE MIAMI FIREFIGHTERS’ HEALTH AND WELLNESS CENTER FOR THE CITY’S DEPARTMENT OF FIRE - RESCUE (“FIRE -RESCUE”), FOR AN APPROXIMATE TOTAL AMOUNT OF FIVE HUNDRED SIX THOUSAND SIX HUNDRED TWENTY EIGHT DOLLARS AND SIXTY FIVE CENTS ($506,628.65); AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL DOCUMENTS, INCLUDING ANY AMENDMENTS, RENEWALS, EXTENSIONS, AND REPLACEMENT CONTRACTS, SUBJECT TO ALL ALLOCATIONS, APPROPRIATIONS, PRIOR BUDGETARY APPROVALS, C OMP LIANCE WITH ALL APPLICABLE PROVISIONS OF THE CITY CODE, INCLUDING THE CITY’S PROCUREMENT ORDINANCE, ANTI -DEFICIENCY ACT, AND FINANCIAL INTEGRITY PRINCIPLES, ALL AS SET FORTH IN CHAPTER 18 OF THE CITY CODE, IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, AND I N COMPLIANCE WITH ALL APPLICABLE LAWS, RULES, AND REGULATIONS, AS MAY BE DEEMED NECESSARY FOR SAID PURPOSE. Districts Impacted: All City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 15 Printed on 10/18/2022  RE.3 12526 Department of Parks and Recreation  RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.1,"A RESOLUTION OF THE MIAMI CITY COMMISSION, AUTHORIZING THE PIGGY BACK OF MIAMI -DADE COUNTY (“MDC”) PRE - QUALIFICATION POOL CONTRACT NO. RTQ -00992 FOR PARK OPERATION ITEMS (“MDC CONTRACT”), ON AN AS NEEDED BASIS, PURSUANT TO SECTION 18 -111 OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED (""CITY CODE""), WITH VARIOUS P RE- QUALIFIED VENDORS, WHICH WAS COMPETITIVELY SOLICITED AND IN EFFECT AS OF APRIL 1, 2019, AND WHICH DOES NOT EXPIRE UNTIL THE LAST DAY OF THE LAST MONTH OF THE EIGHT (8) YEAR TERM; ALLOCATING FUNDS FROM THE CITY OF MIAMI (“CITY”) PARKS AND RECREATION DEPA RTM ENT (“PARKS”) GENERAL ACCOUNT NO. 00001.299001.534000, AND SUCH OTHER SOURCES OF FUNDS, SUBJECT TO THE AVAILABILITY OF FUNDS AND BUDGETARY APPROVAL AT THE TIME OF NEED; AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL DOCUMENTS, INCLUDI NG ANY AMENDMENTS, RENEWALS, EXTENSIONS, AND REPLACEMENT CONTRACTS, SUBJECT TO ALL ALLOCATIONS, APPROPRIATIONS, PRIOR BUDGETARY APPROVALS, COMPLIANCE WITH ALL APPLICABLE PROVISIONS OF THE CITY CODE, INCLUDING THE CITY’S PROCUREMENT ORDINANCE, ANTI -DEFICIEN CY ACT, AND FINANCIAL INTEGRITY PRINCIPLES, ALL AS SET FORTH IN CHAPTER 18 OF THE CITY CODE, IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, AND IN COMPLIANCE WITH ALL APPLICABLE LAWS, RULES, AND REGULATIONS, AS MAY BE DEEMED NECESSARY FOR SAID PURPOSE. Distric ts Impacted: All City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 16 Printed on 10/18/2022  RE.4 12749 Department of Resilience and Public Works  RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.1,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), ACCEPTING THE PROPOSALS RECEIVED OCTOBER 15, 2021, PURSUANT TO REQUEST FOR PROPOSALS (“RFP”) NO. 1170387 AND THE PROTEST TO THE SAME, FROM BIRD RIDES, INC., A FOREIGN PROFIT CORPORATION AUTHORIZED TO CONDUCT BUSINESS IN FLORIDA (""BIRD""), AND HELBIZ FL LLC, A FOREIGN LIMITED LIABILITY COMPANY AUTHORIZED TO CONDUCT BUSINESS IN FLORIDA (“HELBIZ”), THE TWO (2) HIGHES T RANKED RESPONSIVE AND RESPONSIBLE PROPOSERS, FOR THE PROVISION OF SHARED MOTORIZED SCOOTER SERVICES, FOR THE CITY OF MIAMI (“CITY”) DEPARTMENT OF RESILIENCE AND PUBLIC WORKS (“RPW”), FOR A PERIOD OF THREE (3) YEARS WITH THE OPTION TO RENEW FOR ONE (1) AD DITIONAL TWO (2) YEAR PERIOD, SUBJECT TO BUDGETARY APPROVAL; AUTHORIZING THE CITY MANAGER TO EXECUTE THE NEGOTIATED PROFESSIONAL SERVICES AGREEMENT (“PSA”) WITH BIRD AND HELBIZ, IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, FOR SAID PURPOSE; FURTHER AUTHORIZIN G THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL DOCUMENTS, INCLUDING ANY AMENDMENTS, RENEWALS, AND EXTENSIONS, SUBJECT TO ALL ALLOCATIONS, APPROPRIATIONS, PRIOR BUDGETARY APPROVALS, COMPLIANCE WITH ALL APPLICABLE PROVISIONS OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED (""CITY CODE""), INCLUDING THE CITY’S PROCUREMENT ORDINANCE, ANTI -DEFICIENCY ACT, AND FINANCIAL INTEGRITY PRINCIPLES, ALL AS SET FORTH IN CHAPTER 18 OF THE CITY CODE, IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, AND IN COMPLIANCE W ITH ALL APPLICABLE LAWS, RULES, AND REGULATIONS, AS MAY BE DEEMED NECESSARY FOR SAID PURPOSE. Districts Impacted: All RE.5 12578 Office of the City Attorney  RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.5,"A RESOLUTION OF THE MIAMI CITY COMMISSION MITIGATING THE CODE ENFORCEMENT FINE FOR CA SE NUMBER CE2021003957 ON PROPERTY ADDRESS 7301 BELLE MEADE ISLAND DRIVE, MIAMI, FLORIDA, AFTER HEARING AS REQUIRED BY SECTION 2 -817 OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED; AUTHORIZING THE AMOUNT APPROVED AS FULL AND FINAL SETTLEMENT AND THE  CITY MANAGER OR DESIGNEE TO EXECUTE ANY AND ALL DOCUMENTS NECESSARY, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, FOR THE PURPOSES STATED HEREIN. Districts Impacted: District 5 City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 17 Printed on 10/18/2022  RE.6 12509 Office of the City Attorney  RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.5,"A RESOLUTION OF THE MIAM I CITY COMMISSION MITIGATING THE CODE ENFORCEMENT LIEN FOR CASE NUMBER CE2014002121 ON PROPERTY ADDRESS 620 NORTHEAST 78TH STREET, MIAMI, FLORIDA, AFTER A HEARING AS REQUIRED BY SECTION 2 -817 OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED; AUTHORIZI NG THE AMOUNT APPROVED AS FULL AND FINAL SETTLEMENT OF THE AFOREMENTIONED LIEN; AUTHORIZING THE CITY MANAGER OR DESIGNEE TO EXECUTE ANY AND ALL DOCUMENTS NECESSARY, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, FOR THE PURPOSES STATED HEREIN. Districts Imp acted: History: 10/13/22  City Commission  DEFERRED   Next: 10/27/22 RESULT:  DEFERRED [UNANIMOUS]  Next: 10/27/2022 9:00 AM MOVER:  Alex Diaz de la Portilla, Commissioner, District One SECONDER:  Manolo Reyes, Commissioner, District Four AYES:  King, Carollo, Russell, Diaz de la Portilla, Reyes RE.7 12656 RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.7,"A RESOLUTION OF THE MIAMI CITY COMMISSION TRANSFERRING AND APPROPRIATING FIVE HUNDRED THOUSAND DOLLARS ($500,000.00) IN AMERICAN RESCUE PLAN ACT OF 2021 (“ARPA”) FUNDS (“FUNDS”) PREVIOUSLY ALLOCA TED TO THE MAYOR'S OFFICE TO THE BAYFRONT PARK MANAGEMENT TRUST FOR ELIGIBLE ARPA ACTIVITIES, WHERE EXPENDITURE OF SUCH FUNDS SHALL BE SUBJECT TO FINAL WRITTEN APPROVAL BY THE CITY’S ARPA CONSULTANT, OR ITS SUCCESSOR; RATIFYING, APPROVING, AND CONFIRMING C ERTAIN NECESSARY ACTIONS BY THE CITY MANAGER AND DESIGNATED CITY DEPARTMENTS IN ORDER TO UPDATE AND AMEND THE CAPITAL PLAN, THE CITY’S ADOPTED OPERATING BUDGET, RELEVANT FINANCIAL CONTROLS AND COMPUTER SYSTEMS IN CONNECTION THEREWITH, FOR PROJECT CLOSE -OUT S, AND FOR GRANTS AND OTHER FUNDING SOURCES IN PROGRESS IN CONNECTION HEREWITH; PROVIDING FOR AN EFFECTIVE DATE. SPONSOR (S):       Mayor Francis X. Suarez Districts Impacted: City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 18 Printed on 10/18/2022  RE.8 12703 RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.7,"A RESOLUTION OF THE MIAMI CITY COMMISSION, CODESIGNATI NG THAT PORTION OF NORTHWEST 5TH AVENUE FROM NORTHWEST 17TH STREET TO NORTHWEST 19TH STREET, MIAMI, FLORIDA AS “MARGARET JANE THOMPSON MACKEY WAY”; FURTHER, DIRECTING THE CITY CLERK TO TRANSMIT A COPY OF THIS RESOLUTION TO THE HEREIN DESIGNATED OFFICES. SPONS OR(S):       Mayor Francis X. Suarez Districts Impacted: RE.9 12704 RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.9,"A RESOLUTION OF THE MIAMI CITY COMMISSION DIRECTING THE CITY MANAGER TO ADOPT A POLICY TO REQUIRE CITY OF MIAMI (“CITY”) CAPITAL PROJECTS THAT ADDRESS STORMWATER MANAGEM ENT OR FLOOD MITIGATION TAKE INTO CONSIDERATION AND ADDRESS, AS APPROPRIATE AND AS REASONABLY FEASIBLE, HEAT MITIGATION, HEAT AND STORMWATER MONITORING, GREENHOUSE GAS REDUCTION, AND FUTURE MOBILITY WITH AN EMPHASIS ON NON -CARBON - EMITTING MODES OF TRANSPOR TATION; FURTHER, IN ORDER TO IMPLEMENT THIS POLICY, DIRECTING THE CITY MANAGER TO REQUIRE THE FOLLOWING FOR APPROPRIATE CITY CAPITAL PROJECTS: THAT NATURE -BASED/LOW -IMPACT DEVELOPMENT BE INCORPORATED IN THE SCOPE OF WORK (""SOW""), THAT A LANDSCAPE ARCHITECT  WITH NATURE -BASED INFRASTRUCTURE EXPERIENCE AND PERSONNEL WITH ADAPTATION PLANNING EXPERIENCE BE INCLUDED IN THE PERSONNEL QUALIFICATION SECTION OF THE SOW,  AND THAT WATERFRONT EDGE DESIGN GUIDELINES (“WEDG”) AND ENVISION CERTIFICATION GUIDELINES BE CONS IDERED IN CITY CAPITAL PROJECT DESIGN. SPONSOR (S):       Commissioner Ken Russell Districts Impacted: RE.10 12745 RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.10,"A RESOLUTION OF THE MIAMI CITY COMMISSION CODESIGNATING THAT PORTION OF SOUTHWEST 25TH STREET FROM DOUGLAS ROAD/SOUTHWEST 37TH  AVENUE TO SOUTHWEST 36 AVENUE, MIAMI, FLORIDA AS “PEDRO MILIAN STREET”; FURTHER DIRECTING THE CITY CLERK TO TRANSMIT A COPY OF THIS RESOLUTION TO THE HEREIN DESIGNATED OFFICES. SPONSOR (S):       Commissioner Manolo Reyes Districts Impacted: City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 19 Printed on 10/18/2022  RE.11 1277 5 RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.10,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), AUTHORIZING A LOAN IN AN AMOUNT NOT TO EXCEED ONE MILLION EIGHT HUNDRED THOUSAND DOLLARS ($1,800,000.00) IN AMERICAN RESCUE PLAN ACT OF 2021 (“ARPA”) FUNDS (“ARPA FUNDS”) TO STADI UM TOWER APARTMENTS LLC, A FLORIDA LIMITED LIABILITY COMPANY (""DEVELOPER""), TO CONSTRUCT A NEW AFFORDABLE HOUSING DEVELOPMENT THAT WILL CONTAIN NO LESS THAN ONE HUNDRED FORTY NINE (149) CITY OF MIAMI -ASSISTED RESIDENTIAL RENTAL UNITS FOR ELIGIBLE RESIDENTS  WHOSE ANNUAL INCOME IS EQUAL TO OR LESS THAN SEVENTY PERCENT (70%) OF AREA MEDIAN INCOME, AS PUBLISHED ANNUALLY BY THE UNITED STATES DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT, TO BE KNOWN AS STADIUM TOWER APARTMENTS LOCATED AT APPROXIMATELY THE NORTHWES T CORNER OF NORTHWEST 23 STREET AND NORTHWEST 8 AVENUE IN MIAMI, FLORIDA, AS MORE PARTICULARLY DESCRIBED IN EXHIBIT “A”, ATTACHED AND INCORPORATED (“PROJECT”), WHERE DISBURSEMENT OF THE ARPA FUNDS IS SUBJECT TO THE RECEIPT BY THE CITY MANAGER OF THE WRITTE N APPROVAL OF THE LOAN BY THE CITY’S HOUSING AND COMMERCIAL LOAN COMMITTEE (“HCLC APPROVAL”), AND SUBJECT TO THE RECEIPT BY THE CITY MANAGER OF THE WRITTEN APPROVAL OF THE LOAN BY THE CITY’S ARPA CONSULTANT, OR ITS SUCCESSOR (“CONSULTANT APPROVAL”), AND SU BJECT TO THE TERMS, CONDITIONS, AND RESTRICTIONS CONTAINED HEREIN, IN THE HCLC APPROVAL, AND IN THE CONSULTANT APPROVAL; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL NECESSARY DOCUMENTS, INCLUDING AMENDMENTS, EXTENSIONS, AND MO DIFICATIONS, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, FOR SAID PURPOSE; PROVIDING FOR AN EFFECTIVE DATE. SPONSOR (S):       Commissioner Alex Diaz de la Portilla Districts Impacted: City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 20 Printed on 10/18/2022  RE.12 12786 RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.10,"A RESOLUTION OF THE MIAMI CITY COMMISSION TRANSFERRING AND APPROPRIATING NINE HUNDRED FIFTY THOUSAND DOLLARS ($950,000.00) IN TREE TRUST FUND (“TTF”) FUNDS (“FUNDS”) PREVIOUSLY ALLOCATED TO THE BUILDING DEPARTMENT TO THE BAYFRONT PARK MANAGEMENT TRUST FOR ALLOWABLE TTF EXPENDITURES AT BAYFRONT PAR K AND MAURICE FERRÉ PARK; RATIFYING, APPROVING, AND CONFIRMING CERTAIN NECESSARY ACTIONS BY THE CITY MANAGER AND DESIGNATED CITY DEPARTMENTS IN ORDER TO UPDATE AND AMEND THE CAPITAL PLAN, THE CITY’S ADOPTED OPERATING BUDGET, RELEVANT FINANCIAL CONTROLS AND  COMPUTER SYSTEMS IN CONNECTION THEREWITH, FOR PROJECT CLOSE -OUTS, AND FOR GRANTS AND OTHER FUNDING SOURCES IN PROGRESS IN CONNECTION HEREWITH; PROVIDING FOR AN EFFECTIVE DATE. SPONSOR (S):       Commissioner Joe Carollo Districts Impacted: City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 21 Printed on 10/18/2022  RE.13 12803 RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.10,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), DECLARING THE OFFICIAL INTENT OF THE CITY OF MIAMI (""CITY"") TO ISSUE BOTH TAXABLE AND TAX -EXEMPT GENERAL OBLIGATION BONDS, IN ONE OR MORE SERIES, PAYABLE FROM AD VALOREM TAXES PROVI DED  THAT THE CAPITAL PROJECTS DEBT MILLAGE NOT EXCEED THE RATE OF 0.5935 MILLS IN ACCORDANCE WITH THE NOVEMBER 7, 2017 BOND REFERENDUM APPROVED BY THE VOTERS, IN AN EXPECTED NOT TO EXCEED TOTAL MAXIMUM PRINCIPAL AMOUNT OF ONE HUNDRED SEVENTY -FIVE THOUSAND DOLLARS ($175,000.00) (COLLECTIVELY, “LIMITED AD VALOREM BONDS”) IN ORDER TO, AMONG OTHER THINGS, REIMBURSE THE CITY FOR FUNDS ADVANCED BY THE CITY FOR CERTAIN EXPENSES INCURRED WITH RESPECT TO CAPITAL PROJECTS TO BE UNDERTAKEN BY THE CITY TO IMPROVE PARKS , CULTURAL FACILITIES, AND INFRASTRUCTURE, ALL AS INDICATED IN THE ATTACHED PROJECT LIST IN EXHIBIT ""A,"" ATTACHED AND INCORPORATED; ESTABLISHING CERTAIN RELATED DEFINITIONS OF TERMS; AUTHORIZING CERTAIN FURTHER AND INCIDENTAL ACTIONS BY THE CITY MANAGER IN  CONSULTATION WITH THE CITY ATTORNEY, BOND COUNSEL, DISCLOSURE COUNSEL, FINANCIAL ADVISOR, CHIEF FINANCIAL OFFICER, FINANCE DIRECTOR, BUDGET DIRECTOR, AND SUCH OTHER APPROPRIATE OFFICERS, EMPLOYEES, AND AGENTS OF THE CITY AS THE CITY MANAGER DEEMS NECESSAR Y, ALL AS REQUIRED FOR PURPOSES OF SECTIONS 103 AND 141 -150 OF THE U.S. INTERNAL REVENUE CODE OF 1986, AS AMENDED, AND FOR COMPLIANCE THEREWITH; FURTHER AUTHORIZING RELATED AMENDMENTS TO THE CITY'S MULTI -YEAR CAPITAL PLAN AS NECESSARY. SPONSOR (S):       Commissioner Manolo Reyes Districts Impacted: RE.14 12798 Department of Human Resources  RESOLUTION"
2022-10-27 City Commission - Public Agenda-2786.pdf,RE - RESOLUTIONS,RE.14,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S) RATIFYING THE AMENDMENT TO ARTICLE 42.6 (PENSION) OF THE COLLECTIVE BARGAINING AGREEMENT, BETWEE N THE CITY OF MIAMI AND THE EMPLOYEE ORGANIZATION KNOWN AS THE MIAMI GENERAL EMPLOYEES AMERICAN FEDERATION OF STATE, COUNTY, AND MUNICIPAL EMPLOYEES LOCAL 871, AFL -CIO, IN EFFECT FOR THE PERIOD OF OCTOBER 1, 2020 THROUGH SEPTEMBER 30, 2023. Districts Im pacted: All END OF RESOLUTIONS  City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 22 Printed on 10/18/2022 SR - SECOND READING ORDINANCES SR.1 12282 ORDINANCE                                                                  Second Reading"
2022-10-27 City Commission - Public Agenda-2786.pdf,SR - SECOND READING ORDINANCES,SR.1,"AN ORDINANCE OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), CODIFYING AND SUPPLEMENTI NG THE AFFORDABLE HOUSING TRUST FUND, AS IT WAS PREVIOUSLY ESTABLISHED BY RESOLUTION NO. 07 -0203, BY AMENDING CHAPTER 18 OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED (""CITY CODE""), TITLED ""FINANCE""; MORE PARTICULARLY BY ESTABLISHING A NEW ARTICLE XIII OF THE CITY CODE, TITLED “AFFORDABLE HOUSING TRUST FUND”; CONTAINING A SEVERABILITY CLAUSE AND PROVIDING FOR AN EFFECTIVE DATE. SPONSOR (S):       Mayor Francis X. Suarez, Commissioner Joe Carollo Districts Impacted: History: 09/22/22  City Commission  PASSED ON FIRST READING   Next: 10/27/22 RESULT:  PASSED ON FIRST READING [UNANIMOUS]  Next: 10/27/2022 9:00 AM MOVER:  Ken Russell, Commissioner, District Two SECONDER:  Alex Diaz de la Portilla, Commissioner, District One AYES:  King, Carollo, Russell, Diaz d e la Portilla, Reyes City Commission  Meeting Agenda  October 27, 2022 City of Miami  Page 23 Printed on 10/18/2022  SR.2 12215 ORDINANCE                                                                  Second Reading"
